Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Age,Freq,Location,Nature,Reporting Type,Sex,Units
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),250,France,2017,98,2017,,,,,"T64: Nés vivants selon la condition de l’accouchement et le groupe d'âges de la mère. France métropolitaine. Année 2017 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2018 (https://www.insee.fr/fr/statistiques/3576469?sommaire=3576483, accessed 14 September 2018, in French).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),268,Georgia,2017,99.9,2017,,,,,"Health Care, Statistical Yearbook 2017 Georgia. Tbilisi: Ministry of Labour, Health and Social Affairs of Georgia, National Centre for Disease Control and Public Health; 2018.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),276,Germany,2017,97.1,2017,,,,,"Indicator 3..2.1: proportion of births attended by skilled health personnel [online database]. Wiesbaden: Statistisches Bundesamt (DESTATIS); 2019 (https://sustainabledevelopment-germany.github.io/en/3-1-2/, accessed 30 January 2020). 







Source for sample size: 



Live births and difference to the previous year [online database]. Wiesbaden: Statistisches Bundesamt (DESTATIS); 2019 (https://www.destatis.de/EN/Themes/Society-Environment/Population/Births/Tables/live-birth-difference.html;jsessionid=E7096D28FE065513E5F04C559D739AAF.internet721, accessed 30 January 2020).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),288,Ghana,2017,78.1,2017,,,,,"Ghana Maternal Health Survey 2017. Accra, Ghana: Ghana Statistical Service (GSS), Ghana Health Service (GHS), ICF; 2018.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),300,Greece,2017,99.93,2017,,,,,"Hellenic Republic, Hellenic Statistical Authority, General Directorate of Statistical Surveys, Vital and Migration Statistics Section, Statistical Output, provided during SDG Country Consultation",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),308,Grenada,2017,100,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),320,Guatemala,2017,69.6,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),328,Guyana,2017,96.7,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),332,Haiti,2017,41.6,2016-2017,,,,,"Enquête Mortalité, Morbidité et Utilisation des Services (EMMUS-VI 2016-2017). Pétion-Ville, Haïti, Rockville, Maryland, USA: Institut Haïtien de l’Enfance (IHE), ICF;  2018 (in French).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),340,Honduras,2017,74,2017,,,,,"Health Situation in the Americas: Core Indicators 2018. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Evidence and Intelligence for Action in Health/Health Analysis, Metrics and Evidence; 2018.",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),348,Hungary,2017,99.7,2017,,,,,Hungarian Central Statistical Office. Country Consultation.,,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),352,Iceland,2017,98,2017,,,,,"Births: Home deliveries as percentage of all deliveries in Iceland 1980-2018 [website]. Reykjavík: Directorate of Health [Iceland]; 2019 (https://www.landlaeknir.is/tolfraedi-og-rannsoknir/tolfraedi/allt-talnaefni/, accessed 10 February 2020).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),360,Indonesia,2017,90.9,2017,,,,,"Indonesia Demographic and Health Survey 2017. Jakarta: National Population and Family Planning Board (BKKBN), Statistics Indonesia (BPS), Ministry of Health



(Kemenkes), ICF; 2018.",,Definition includes other cadres that is not in alignment with the standard definition,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),372,Ireland,2017,99.7,2017,,,,,"Healthcare Pricing Office (HPO), Health Service Executive (HSE). Perinatal Statistics Report 2017. Version 1.0. Dublin: HSE; 2020.",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),380,Italy,2017,99.9,2017,,,,,"Certificato di assistenza al parto (CeDAP). Analisi dell’evento nascita - Anno 2017. Roma: Direzione Generale della Digitalizzazione, del Sistema Informativo Sanitario e della Statistica – Ufficio di Statistica; 2020 (in Italian).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),388,Jamaica,2017,99.7,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),392,Japan,2017,99.9,2017,,,,,"Trends in live births by place of delivery: Japan, urban/rural residence. 2017 Vital Statistics of Japan [website]. Tokyo: e-stat (Portal Site of Official Statistics of Japan), National Statistics Center [Japan]; 2018 (https://www.e-stat.go.jp/en/stat-search/files?page=1&query=live%20births%20by%20place&layout=dataset&year=20170&stat_infid=000031743390, accessed 19 September 2018).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),398,Kazakhstan,2017,99.9,2017,,,,,Ministry of Healthcare of the Republic of Kazakhstan. Country consultation Dec 2019; 2019.,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),408,Democratic People's Republic of Korea,2017,99.5,2017,,,,,"DPR Korea Multiple Indicator Cluster Survey 2017, Survey Findings Report. Pyongyang: Central Bureau of Statistics of the DPR Korea, United Nations Children's Fund (UNICEF);  2017.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),414,Kuwait,2017,99.9,2017,,,,,Annual Bulletin for Vital Statistics - Births and Deaths 2017. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2018.,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),418,Lao People's Democratic Republic,2017,64.4,2017,,,,,"Lao Statistics Bureau. Lao MICS Social Indicator Survey II 2017, Survey Findings Report. Vientiane, Lao PDR: Lao



Statistics Bureau, UNICEF; 2018.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),428,Latvia,2017,99.9,2017,,,,,"Statistical Yearbook of Health Care in Latvia 19th edition, 2017. Riga: The Centre for Disease Prevention and Control of Latvia; 2018.",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),440,Lithuania,2017,100,2017,,,,,"Official Statistics Portal; 2021 (https://osp.stat.gov.lt/nacionaliniai-darnaus-vystymosi-rodikliai, accessed 30/12/2021)",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),458,Malaysia,2017,99.6,2017,,,,,Health Indicators 2018: Indicators for Monitoring and Evaluation of Strategy Health for All. Putrajaya: Ministry of Health [Malaysia]; 2019.,,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),462,Maldives,2017,99.5,2016-2017,,,,,"Maldives Demographic and Health Survey 2016-2017. Malé, Rockville, Maryland: Ministry of Health (MOH) [Maldives], ICF; 208.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),470,Malta,2017,99.7,2017,,,,,National Obstetric Information System (NOIS). Annual Report – 2017. Malta: Directorate for Health Information and Research (DHIR); 2018.,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),480,Mauritius,2017,99.8,2017,,,,,"Sustainable Development Goals  [online database]. Port Louis: Statistics Mauritius; 2020 (https://statsmauritius.govmu.org/Pages/Statistics/By_Subject/SDGs/SB_SDG.aspx, accessed 8 January 2021).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),484,Mexico,2017,96.6,2017,,,,,"Encuesta Nacional de la Dinámica Demográfica ENADID 2018. Aguascalientes: Instituto Nacional de Estadística y Geografía (INEGI), Consejo Nacional de Población (CONAPO); 2019 (in Spanish).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),498,Republic of Moldova,2017,99.7,2017,,,,,"Statistical databank. Share of births attended by skilled health personnel by Indicators and Years  [online database]. Chisinau: National Bureau of Statistics [Republic of Moldova]; 2019 (https://statbank.statistica.md/pxweb/pxweb/en/50%20Statistica%20gender/50%20Statistica%20gender__GEN04/GEN040600soc.px/table/tableViewLayout1/?rxid=b2ff27d7-0b96-43c9-934b-42e1a2a9a774, accessed 5 February 2020).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),500,Montserrat,2017,100,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),512,Oman,2017,98.68,2017,,,,,Statistical year book 2019. Issue 47. Oman: National Centre for Statistics & Information; 2019.,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),554,New Zealand,2017,96.6,2017,,,,,"Report on Maternity web tool [online database]. Birth place and year and DHB. Wellington: Ministry of Health [New Zealand]; 2020 (https://minhealthnz.shinyapps.io/Maternity_report_webtool/, accessed 8 January 2021).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),558,Nicaragua,2017,94.1,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),566,Nigeria,2017,43,2016-2017,,,,,"National Bureau of Statistics (NBS), United Nations Children’s Fund (UNICEF). Nigeria Multiple Indicator Cluster Survey 2016-17, Survey Findings Report. Abuja, Nigeria: National Bureau of Statistics, United Nations Children’s Fund (UNICEF); 2017.



",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),578,Norway,2017,99.2,2017,,,,,"Dataset: F11: Fødested. 2017. [online database]. Oslo: Folkehelseinstituttet, Medisinsk fødselsregister [Norwegian Institute of Public Health (NIPH), Medical Birth Registry]; 2018 (http://statistikkbank.fhi.no/mfr, accessed 21 September 2018, in Norwegian).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),584,Marshall Islands,2017,92.4,2017,,,,,"Republic of the Marshall Islands Ministry of Health and Human Services, RMI Economic, Policy Planning and Statistics Office, UNICEF. Republic of the Marshall Islands Integrated Child Health and Nutrition Survey 2017, Final Report. Majuro: Republic of the Marshall Islands Ministry of Health and Human Services, RMI Economic, Policy Planning and Statistics Office; 2017.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),585,Palau,2017,100,2017,,,,,2017 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2018.,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),591,Panama,2017,94.2,2017,,,,,"Estadísticas Vitales - Volumen II - Nacimientos Vivos y Defunciones Fetales: Año 2017 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2018 (https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=974&ID_CATEGORIA=3&ID_SUBCATEGORIA=6, accessed 10 February 2020, in Spanish).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),600,Paraguay,2017,97.3,2017,,,,,"Estadísticas Vitales del Paraguay 2017. Fernando de la Mora: Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2018 (in Spanish).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604,Peru,2017,93.6,2017,,,,,Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),608,Philippines,2017,84.4,2017,,,,,"Philippines National Demographic and Health Survey



2017: Final Report. Quezon City, Philippines, and Rockville, Maryland, USA: Philippine Statistics Authority (PSA), ICF; 2018. .",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),616,Poland,2017,99.8,2017,,,,,"Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),620,Portugal,2017,99.9,2017,,,,,"Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2017 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),634,Qatar,2017,100,2017,,,,,"Vital Statistics, Annual Bulletin. Births and Deaths 2017. Doha: Ministry of Development Planning and Statistics [Qatar]; 2018.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),642,Romania,2017,93.5,2017,,,,,"National Institute of Statistics, Vital Statistics regarding live births [Romania]; 2021",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),643,Russian Federation,2017,99.7,2017,,,,,"Federal State Statistics Service. Data on SDG Indicators. Russia; 2021. (https://eng.rosstat.gov.ru/3.1.2) accessed September 29, 2021.",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),660,Anguilla,2017,100,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos), accessed December 30, 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),662,Saint Lucia,2017,100,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),682,Saudi Arabia,2017,99.7,2017,,,,,Household Health Survey 2017.  General Authority for Statistics [Saudi Arabia]; 2018.,,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),686,Senegal,2017,68.4,2017,,,,,"Sénégal: Enquête Démographique et de Santé Continue (EDS-Continue) 2017. Rockville, Maryland, USA: Agence Nationale de la Statistique et de la Démographie (ANSD), ICF;  2018 (in French).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),694,Sierra Leone,2017,81.6,2017,,,,,"Statistics Sierra Leone, United Nations Children's Fund (UNICEF). Sierra Leone Multiple Indicator Cluster Survey 2017, Survey Findings Report. Freetown: Statistics Sierra Leone; 2018.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),702,Singapore,2017,99.6,2017,,,,,"Registry of Births and Deaths. Singapore: Department of Statistics Singapore; 2021 (Sustainable Development Goals: Indicator 3.2.1 [online database] https://www.singstat.gov.sg/find-data/sdg/goal-3#t1, accessed 30 December 2021).",,Definition includes other cadres that is not in alignment with the standard definition,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),703,Slovakia,2017,98.8,2017,,,,,National Health Information Centre of the Slovak Republic [Slovakia]; Provided during SDG country consultation 2021.,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),762,Tajikistan,2017,94.8,2017,,,,,"Tajikistan Demographic and Health



Survey 2017. Rockville, Maryland, USA: Statistical Agency under the President of the Republic



of Tajikistan (SA), Ministry of Health and Social Protection of Population of the Republic of Tajikistan



(MOHSP), ICF; 2018.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),768,Togo,2017,69.4,2017,,,,,"Enquête par grappes à indicateurs multiples (MICS6) Togo, 2017, Rapport final. Lomé: Institut National de la Statistique et des Etudes Economiques et Démographiques (INSEED), UNICEF; 2018 (in French).",,Definition includes other cadres that is not in alignment with the standard definition,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),780,Trinidad and Tobago,2017,100,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),792,Türkiye,2017,98,2017,,,,,MoH:Civil Registration of MoH. Provided to Unicef in country consultation 2019.,,Definition includes other cadres that is not in alignment with the standard definition,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),807,North Macedonia,2017,99.9,2017,,,,,Statistical Yearbook of the Republic of Macedonia 2018. Skopje: State Statistical Office [Macedonia]; 2018.,,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),840,United States of America,2017,99.1,2017,,,,,"Martin JA, Hamilton BE, Osterman MJK, Driscoll AK, Drake P. Births: Final Data for 2017. National Vital Statistics Reports; vol 67, no 8. Hyattsville, MD: National Center for Health Statistics; 2018.",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),858,Uruguay,2017,100,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),860,Uzbekistan,2017,100,2017,,,,,"Country consultation 2019. The global goals. 3.1.2 - Proportion of births attended by skilled health personnel  [website]. Uzbekistan; 2019 (http://nsdg.stat.uz/en/databanks/indicator-table?id=3.1.2, accessed 12 February 2020).",,Definition includes other cadres that is not in alignment with the standard definition,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),862,Venezuela (Bolivarian Republic of),2017,99.1,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
